Store,MAIN_BARCODE,RETAIL PRICE,MARKDOWN PERC,SELL PRICE,TOTAL DISCOUNT,WAC PER TRANSACTION,TransType,SOLD QTY,SALES AMOUNT W/O VAT,WAC AMOUNT PER TRANSACTION,MARGIN,NET_VALUE
125,193392112595,149000,0,149000,0,43642.5975,45,1,135454.5455,43642.5975,91811.94795,149000
125,193393074243,1149000,0,1149000,0,358590.9488,45,1,1044545.455,358590.9488,685954.5058,1149000
125,193392111802,99000,0,99000,0,30001.44375,45,1,90000,30001.44375,59998.55625,99000
125,700053288942,699000,0,699000,0,254467.2713,45,1,635454.5455,254467.2713,380987.2742,699000
125,700053288942,699000,0,699000,0,254467.2713,45,1,635454.5455,254467.2713,380987.2742,699000
125,193391172415,699000,0,699000,0,218681.0438,45,1,635454.5455,218681.0438,416773.5017,699000
125,193394057177,999000,0,999000,0,305977.7056,45,1,908181.8182,305977.7056,602204.1126,999000
125,192824355142,99000,0,99000,99000,25683.77875,45,1,0,25683.77875,-25683.77875,0
125,193391170916,499000,0,499000,0,146538.8438,45,1,453636.3636,146538.8438,307097.5199,499000
125,193391118413,549000,0,549000,0,161799.6938,45,1,499090.9091,161799.6938,337291.2153,549000
125,193394055890,1099000,0,1099000,0,331443.1913,45,1,999090.9091,331443.1913,667647.7178,1099000
125,192824355395,99000,0,99000,99000,25683.77875,45,1,0,25683.77875,-25683.77875,0
125,772259282543,749000,0,749000,0,213058.35,45,1,680909.0909,213058.35,467850.7409,749000
125,193391315737,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
125,193392106129,399000,0,399000,0,114456.375,45,1,362727.2727,114456.375,248270.8977,399000
125,193395011543,1449000,0,1449000,0,445788.6461,45,1,1317272.727,445788.6461,871484.0811,1449000
125,192362289886,99000,0,99000,99000,27262.8,45,1,0,27262.8,-27262.8,0
125,193395054076,1599000,0,1599000,0,505818.3,45,1,1453636.364,505818.3,947818.0636,1599000
125,192362289886,99000,0,99000,99000,27262.8,45,1,0,27262.8,-27262.8,0
125,193395043476,1299000,0,1299000,0,384420.1909,45,1,1180909.091,384420.1909,796488.9,1299000
125,193395059699,1499000,0,1499000,0,469972.98,45,1,1362727.273,469972.98,892754.2927,1499000
125,192362289886,99000,0,99000,99000,27262.8,45,1,0,27262.8,-27262.8,0
125,193394096206,999000,0,999000,0,309389.5141,45,1,908181.8182,309389.5141,598792.3041,999000
125,192824131661,1549000,0,1549000,0,498058.65,45,1,1408181.818,498058.65,910123.1682,1549000
125,193392114032,99000,0,99000,99000,25257.72375,45,1,0,25257.72375,-25257.72375,0
125,700053654488,849000,0,849000,0,465913.5007,45,1,771818.1818,465913.5007,305904.6811,849000
125,193394097296,799000,0,799000,0,253914.3648,45,1,726363.6364,253914.3648,472449.2715,799000
125,766182782164,99000,0,99000,99000,26065.06968,45,1,0,26065.06968,-26065.06968,0
125,193394085248,799000,0,799000,0,247834.05,45,1,726363.6364,247834.05,478529.5864,799000
125,766182782164,99000,0,99000,99000,26065.06968,45,1,0,26065.06968,-26065.06968,0
125,192827099586,1399000,0,1399000,0,422922.4425,45,1,1271818.182,422922.4425,848895.7393,1399000
125,766182782164,99000,0,99000,99000,26065.06968,45,1,0,26065.06968,-26065.06968,0
125,193394090419,899000,0,899000,0,315720.1525,45,1,817272.7273,315720.1525,501552.5748,899000
125,766182782164,99000,0,99000,99000,26065.06968,45,1,0,26065.06968,-26065.06968,0
125,680975168624,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
125,193395090692,1499000,0,1499000,0,454898.13,45,1,1362727.273,454898.13,907829.1427,1499000
125,700053804654,749000,0,749000,0,265115.737,45,1,680909.0909,265115.737,415793.3539,749000
125,700053334007,699000,0,699000,0,253159.0139,45,1,635454.5455,253159.0139,382295.5315,699000
125,700053334007,699000,0,699000,0,253159.0139,45,1,635454.5455,253159.0139,382295.5315,699000
125,193391171074,99000,0,99000,0,32949.5625,45,1,90000,32949.5625,57050.4375,99000
125,192824389697,99000,0,99000,0,31215.375,45,1,90000,31215.375,58784.625,99000
125,193392301203,149000,0,149000,0,36417.9375,45,1,135454.5455,36417.9375,99036.60795,149000
125,193394045327,1199000,0,1199000,0,390331.71,45,1,1090000,390331.71,699668.29,1199000
125,193391170916,499000,0,499000,0,146538.8438,45,1,453636.3636,146538.8438,307097.5199,499000
125,193395066628,1299000,0,1299000,0,394157.9475,45,1,1180909.091,394157.9475,786751.1434,1299000
125,192826083838,1999000,20,1599200,0,553759.665,45,1,1453818.182,553759.665,900058.5168,1599200
125,193395066475,1299000,0,1299000,0,394157.9475,45,1,1180909.091,394157.9475,786751.1434,1299000
125,192824389697,99000,0,99000,0,31215.375,45,1,90000,31215.375,58784.625,99000
125,193395066321,1299000,0,1299000,0,394157.9475,45,1,1180909.091,394157.9475,786751.1434,1299000
125,193391172118,599000,0,599000,0,174570.39,45,1,544545.4545,174570.39,369975.0645,599000
125,193394091294,949000,0,949000,0,298934.9772,45,1,862727.2727,298934.9772,563792.2956,949000
123,700053654501,849000,0,849000,0,437898.9287,45,1,771818.1818,437898.9287,333919.2532,849000
123,772259440554,1479000,0,1479000,0,471872.4188,45,1,1344545.455,471872.4188,872673.0358,1479000
123,193394055180,1099000,0,1099000,0,314237.5656,45,1,999090.9091,314237.5656,684853.3435,1099000
123,193395008703,1199000,0,1199000,0,369587.5088,45,1,1090000,369587.5088,720412.4913,1199000
123,193392111796,129000,0,129000,0,33122.98125,45,1,117272.7273,33122.98125,84149.74602,129000
123,772204278324,1629000,0,1629000,0,518175.225,45,1,1480909.091,518175.225,962733.8659,1629000
123,193394062638,1099000,0,1099000,0,305628.2616,45,1,999090.9091,305628.2616,693462.6475,1099000
123,193395077952,1749000,0,1749000,0,558061.5375,45,1,1590000,558061.5375,1031938.463,1749000
123,193391146621,599000,0,599000,0,163013.625,45,1,544545.4545,163013.625,381531.8295,599000
123,679894069464,999000,0,999000,0,312327.1688,45,1,908181.8182,312327.1688,595854.6494,999000
123,700053843493,749000,0,749000,0,288485.9068,45,1,680909.0909,288485.9068,392423.1841,749000
123,700053287969,699000,0,699000,0,256186.4541,45,1,635454.5455,256186.4541,379268.0913,699000
123,193394062539,1099000,0,1099000,0,305670.0038,45,1,999090.9091,305670.0038,693420.9053,1099000
123,193392113899,99000,0,99000,0,25257.72375,45,1,90000,25257.72375,64742.27625,99000
123,193394087006,999000,0,999000,0,308075.5013,45,1,908181.8182,308075.5013,600106.3169,999000
123,193390162431,399000,0,399000,0,124861.5,45,1,362727.2727,124861.5,237865.7727,399000
123,700053287976,699000,0,699000,0,256263.2973,45,1,635454.5455,256263.2973,379191.2482,699000
123,680975167078,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
123,193392112342,129000,0,129000,0,35204.00625,45,1,117272.7273,35204.00625,82068.72102,129000
123,700053630024,849000,0,849000,0,377765.9407,45,1,771818.1818,377765.9407,394052.2411,849000
123,193391171470,199000,0,199000,0,61737.075,45,1,180909.0909,61737.075,119172.0159,199000
123,700053630000,849000,0,849000,0,377716.2331,45,1,771818.1818,377716.2331,394101.9487,849000
123,617932497787,749000,0,749000,0,283367.878,45,1,680909.0909,283367.878,397541.2129,749000
123,700053288911,699000,0,699000,0,255686.1464,45,1,635454.5455,255686.1464,379768.399,699000
123,700053288928,699000,0,699000,0,254467.2713,45,1,635454.5455,254467.2713,380987.2742,699000
123,700053288560,699000,0,699000,0,255126.7791,45,1,635454.5455,255126.7791,380327.7664,699000
123,193390125702,2299000,0,2299000,0,737919.54,45,1,2090000,737919.54,1352080.46,2299000
123,700053630000,849000,0,849000,0,377716.2331,45,1,771818.1818,377716.2331,394101.9487,849000
123,193395018566,1449000,0,1449000,0,446834.5015,45,1,1317272.727,446834.5015,870438.2258,1449000
123,887040637904,799000,0,799000,0,215198.2156,45,1,726363.6364,215198.2156,511165.4207,799000
123,193394072613,999000,0,999000,0,308590.965,45,1,908181.8182,308590.965,599590.8532,999000
123,847223025423,649000,0,649000,0,213825.3188,45,1,590000,213825.3188,376174.6813,649000
123,193394067756,1199000,0,1199000,0,367606.41,45,1,1090000,367606.41,722393.59,1199000
123,192360419971,1499000,0,1499000,0,399367.4005,45,1,1362727.273,399367.4005,963359.8722,1499000
123,700053629394,849000,0,849000,0,377166.5671,45,1,771818.1818,377166.5671,394651.6147,849000
123,193395062675,1149000,0,1149000,0,342569.25,45,1,1044545.455,342569.25,701976.2045,1149000
123,700053630000,849000,0,849000,0,377716.2331,45,1,771818.1818,377716.2331,394101.9487,849000
123,193392111635,249000,0,249000,0,73024.03125,45,1,226363.6364,73024.03125,153339.6051,249000
123,700053843509,749000,0,749000,0,288594.4068,45,1,680909.0909,288594.4068,392314.6841,749000
123,193392301036,399000,0,399000,0,127809.6188,45,1,362727.2727,127809.6188,234917.654,399000
123,772259434805,1199000,0,1199000,0,373358.6713,45,1,1090000,373358.6713,716641.3288,1199000
123,700053629370,849000,0,849000,0,377610.0784,45,1,771818.1818,377610.0784,394208.1034,849000
123,193394068272,799000,0,799000,0,237886.525,45,1,726363.6364,237886.525,488477.1114,799000
123,193394045594,1199000,0,1199000,0,390431.82,45,1,1090000,390431.82,699568.18,1199000
123,193392114032,99000,0,99000,0,25257.72375,45,1,90000,25257.72375,64742.27625,99000
123,193392111567,99000,0,99000,0,25492.55625,45,1,90000,25492.55625,64507.44375,99000
123,700053804159,749000,0,749000,0,298453.5113,45,1,680909.0909,298453.5113,382455.5797,749000
123,193395023041,1099000,0,1099000,0,330412.2638,45,1,999090.9091,330412.2638,668678.6453,1099000
123,700053804159,749000,0,749000,0,298453.5113,45,1,680909.0909,298453.5113,382455.5797,749000
123,193394057733,999000,0,999000,0,306013.6463,45,1,908181.8182,306013.6463,602168.1719,999000
123,193394057795,999000,0,999000,0,305981.8273,45,1,908181.8182,305981.8273,602199.9909,999000
123,193391134390,549000,0,549000,0,169950.375,45,1,499090.9091,169950.375,329140.5341,549000
123,772259434607,1199000,0,1199000,0,373358.6713,45,1,1090000,373358.6713,716641.3288,1199000
123,193394094530,1199000,0,1199000,0,372233.7163,45,1,1090000,372233.7163,717766.2838,1199000
123,193395029500,1199000,0,1199000,0,365635.62,45,1,1090000,365635.62,724364.38,1199000
123,193394083091,899000,0,899000,0,281384.5349,45,1,817272.7273,281384.5349,535888.1924,899000
123,193392111826,99000,0,99000,0,25319.1375,45,1,90000,25319.1375,64680.8625,99000
123,847223025423,649000,0,649000,0,213825.3188,45,1,590000,213825.3188,376174.6813,649000
123,772259446976,1149000,0,1149000,0,360400.8275,45,1,1044545.455,360400.8275,684144.627,1149000
123,193392353981,1099000,0,1099000,0,337290.9488,45,1,999090.9091,337290.9488,661799.9603,1099000
123,193395012632,1449000,0,1449000,0,448521.2382,45,1,1317272.727,448521.2382,868751.4891,1449000
123,193395008819,1199000,0,1199000,0,369587.5088,45,1,1090000,369587.5088,720412.4913,1199000
123,193394090211,899000,0,899000,0,315720.1525,45,1,817272.7273,315720.1525,501552.5748,899000
123,193392168073,399000,0,399000,0,126248.85,45,1,362727.2727,126248.85,236478.4227,399000
123,193392111772,149000,0,149000,0,34683.75,45,1,135454.5455,34683.75,100770.7955,149000
123,193394067299,1199000,0,1199000,0,368140.1788,45,1,1090000,368140.1788,721859.8213,1199000
123,680975168266,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
123,193394059638,799000,0,799000,0,213032.1722,45,1,726363.6364,213032.1722,513331.4641,799000
123,888654800005,849000,0,849000,0,241933.365,45,1,771818.1818,241933.365,529884.8168,849000
123,700053843509,749000,0,749000,0,288594.4068,45,1,680909.0909,288594.4068,392314.6841,749000
123,193395085933,2199000,0,2199000,0,701546.1638,45,1,1999090.909,701546.1638,1297544.745,2199000
123,193395053611,1599000,0,1599000,0,492623.04,45,1,1453636.364,492623.04,961013.3236,1599000
123,192824389697,99000,0,99000,0,31215.375,45,1,90000,31215.375,58784.625,99000
123,193394061990,1099000,0,1099000,0,305644.003,45,1,999090.9091,305644.003,693446.9061,1099000
123,193393074182,1149000,0,1149000,0,358590.9488,45,1,1044545.455,358590.9488,685954.5058,1149000
123,193391315041,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
123,193394096701,999000,0,999000,0,309097.5113,45,1,908181.8182,309097.5113,599084.3069,999000
123,772259438582,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
123,193395090692,1499000,0,1499000,0,454898.13,45,1,1362727.273,454898.13,907829.1427,1499000
123,193391315980,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
123,193395069056,1699000,0,1699000,0,539197.8013,45,1,1544545.455,539197.8013,1005347.653,1699000
123,772259439411,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
123,888654796346,849000,0,849000,0,264089.2613,45,1,771818.1818,264089.2613,507728.9206,849000
123,700053654488,849000,0,849000,0,432711.1613,45,1,771818.1818,432711.1613,339107.0206,849000
123,772259438445,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
123,193395061968,1599000,0,1599000,0,493299.72,45,1,1453636.364,493299.72,960336.6436,1599000
123,193394068777,799000,0,799000,0,245851.9329,45,1,726363.6364,245851.9329,480511.7035,799000
123,193394097258,799000,0,799000,0,253920.4,45,1,726363.6364,253920.4,472443.2364,799000
123,193392112526,149000,0,149000,0,54453.4875,45,1,135454.5455,54453.4875,81001.05795,149000
123,193391315270,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
123,193391138343,449000,0,449000,0,141683.1188,45,1,408181.8182,141683.1188,266498.6994,449000
123,193394097296,799000,0,799000,0,253914.3648,45,1,726363.6364,253914.3648,472449.2715,799000
123,772259438582,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
123,193395011246,999000,0,999000,0,309708.0713,45,1,908181.8182,309708.0713,598473.7469,999000
123,193391316901,1399000,0,1399000,0,454042.845,45,1,1271818.182,454042.845,817775.3368,1399000
123,772259438445,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
123,193392301180,149000,0,149000,0,36417.9375,45,1,135454.5455,36417.9375,99036.60795,149000
123,192824131579,1549000,0,1549000,0,498058.65,45,1,1408181.818,498058.65,910123.1682,1549000
123,192360419971,1499000,0,1499000,0,399367.4005,45,1,1362727.273,399367.4005,963359.8722,1499000
123,772259438131,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
123,193394097296,799000,0,799000,0,253914.3648,45,1,726363.6364,253914.3648,472449.2715,799000
123,193395039813,1029000,0,1029000,0,309899.3063,46,1,935454.5455,309899.3063,625555.2392,1029000
123,772259439138,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
123,193391112565,199000,0,199000,0,56185.54875,45,1,180909.0909,56185.54875,124723.5422,199000
123,193391173757,349000,0,349000,0,103704.4125,45,2,634545.4545,207408.825,427136.6295,698000
123,193392301180,149000,0,149000,0,36417.9375,45,1,135454.5455,36417.9375,99036.60795,149000
123,193391316857,1399000,0,1399000,0,454042.845,45,1,1271818.182,454042.845,817775.3368,1399000
123,193392168479,399000,0,399000,0,113415.8625,45,1,362727.2727,113415.8625,249311.4102,399000
123,193394096206,999000,0,999000,0,309389.5141,45,1,908181.8182,309389.5141,598792.3041,999000
123,193391315737,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
123,193392112311,149000,0,149000,0,36938.19375,45,1,135454.5455,36938.19375,98516.3517,149000
123,772259439138,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
123,193391315096,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
123,193392111819,99000,0,99000,0,30001.44375,45,1,90000,30001.44375,59998.55625,99000
123,191167741278,1399000,0,1399000,0,495395.495,45,1,1271818.182,495395.495,776422.6868,1399000
123,193395066758,1299000,0,1299000,0,394157.9475,45,1,1180909.091,394157.9475,786751.1434,1299000
123,193392301203,149000,0,149000,0,36417.9375,45,1,135454.5455,36417.9375,99036.60795,149000
123,193392112311,149000,0,149000,0,36938.19375,45,1,135454.5455,36938.19375,98516.3517,149000
123,193395024642,1099000,0,1099000,0,355896.9212,45,1,999090.9091,355896.9212,643193.9879,1099000
123,888654796445,849000,0,849000,0,264089.2613,45,1,771818.1818,264089.2613,507728.9206,849000
130,191929012318,149000,0,149000,0,42268.0275,45,1,135454.5455,42268.0275,93186.51795,149000
130,193392301036,399000,0,399000,0,127809.6188,45,1,362727.2727,127809.6188,234917.654,399000
130,700053804142,749000,0,749000,0,300759.4164,45,1,680909.0909,300759.4164,380149.6745,749000
130,700053804043,749000,0,749000,0,300213.456,45,1,680909.0909,300213.456,380695.6349,749000
130,193394068029,799000,0,799000,0,239480.8678,45,1,726363.6364,239480.8678,486882.7686,799000
130,193394087457,899000,0,899000,0,282052.4975,45,1,817272.7273,282052.4975,535220.2298,899000
130,700053804135,749000,0,749000,0,298453.5113,45,1,680909.0909,298453.5113,382455.5797,749000
130,700053804142,749000,0,749000,0,300759.4164,45,1,680909.0909,300759.4164,380149.6745,749000
130,193394051922,1099000,0,1099000,0,308511.9563,45,1,999090.9091,308511.9563,690578.9528,1099000
130,193391171470,199000,0,199000,0,61737.075,45,1,180909.0909,61737.075,119172.0159,199000
130,700053804036,749000,0,749000,0,300098.1577,45,1,680909.0909,300098.1577,380810.9332,749000
130,193391172118,599000,0,599000,0,174570.39,45,1,544545.4545,174570.39,369975.0645,599000
130,193390435009,849000,0,849000,0,261536.82,45,1,771818.1818,261536.82,510281.3618,849000
130,887040638017,799000,0,799000,0,217560.3448,45,1,726363.6364,217560.3448,508803.2915,799000
130,193394062072,1099000,0,1099000,0,305627.7525,45,1,999090.9091,305627.7525,693463.1566,1099000
130,700053804128,749000,0,749000,0,300677.1984,45,1,680909.0909,300677.1984,380231.8925,749000
130,193395024932,1099000,0,1099000,0,334455.1167,45,1,999090.9091,334455.1167,664635.7924,1099000
130,700053287969,699000,0,699000,0,256186.4541,45,1,635454.5455,256186.4541,379268.0913,699000
130,700053287976,699000,0,699000,0,256263.2973,45,1,635454.5455,256263.2973,379191.2482,699000
130,193392168127,199000,0,199000,0,61910.49375,45,1,180909.0909,61910.49375,118998.5972,199000
130,032546871011,849000,0,849000,0,374913.9675,45,1,771818.1818,374913.9675,396904.2143,849000
130,193391170817,629000,0,629000,0,198217.6313,45,1,571818.1818,198217.6313,373600.5506,629000
130,700053843554,749000,0,749000,0,287285.13,45,1,680909.0909,287285.13,393623.9609,749000
130,700053288898,699000,0,699000,0,255403.8027,45,1,635454.5455,255403.8027,380050.7428,699000
130,700053288515,699000,0,699000,0,257726.209,45,1,635454.5455,257726.209,377728.3365,699000
130,700053288546,699000,0,699000,0,255126.7791,45,1,635454.5455,255126.7791,380327.7664,699000
130,700053629394,849000,0,849000,0,377166.5671,45,1,771818.1818,377166.5671,394651.6147,849000
130,766182782164,99000,0,99000,0,26246.55707,45,1,90000,26246.55707,63753.44293,99000
130,193391171012,399000,0,399000,0,115292.0588,45,1,362727.2727,115292.0588,247435.214,399000
130,193395011925,1449000,0,1449000,0,447199.7208,45,1,1317272.727,447199.7208,870073.0064,1449000
130,193395011925,1449000,0,1449000,0,447199.7208,45,1,1317272.727,447199.7208,870073.0064,1449000
130,193392112342,129000,0,129000,0,35204.00625,45,1,117272.7273,35204.00625,82068.72102,129000
130,193394079452,749000,0,749000,0,213058.35,45,1,680909.0909,213058.35,467850.7409,749000
130,700053288553,699000,0,699000,0,258135.7721,45,1,635454.5455,258135.7721,377318.7734,699000
130,700053843561,749000,0,749000,0,288703.4848,45,1,680909.0909,288703.4848,392205.6062,749000
130,193391111636,249000,0,249000,0,52061.83875,45,1,226363.6364,52061.83875,174301.7976,249000
130,700053630000,849000,0,849000,0,377716.2331,45,1,771818.1818,377716.2331,394101.9487,849000
130,193394086832,949000,0,949000,0,287764.429,45,1,862727.2727,287764.429,574962.8438,949000
130,193394059676,799000,0,799000,0,213040.2269,45,1,726363.6364,213040.2269,513323.4094,799000
130,193395076375,1599000,0,1599000,0,546068.7513,45,1,1453636.364,546068.7513,907567.6124,1599000
130,192827099692,1399000,0,1399000,0,422922.4425,45,1,1271818.182,422922.4425,848895.7393,1399000
130,192828413800,249000,0,249000,0,75650.8925,45,1,226363.6364,75650.8925,150712.7439,249000
130,193391171012,399000,0,399000,0,115292.0588,45,1,362727.2727,115292.0588,247435.214,399000
130,193395011918,999000,0,999000,0,312626.16,45,1,908181.8182,312626.16,595555.6582,999000
130,193394059638,799000,0,799000,0,213032.1722,45,1,726363.6364,213032.1722,513331.4641,799000
130,193392114032,99000,0,99000,0,25257.72375,45,1,90000,25257.72375,64742.27625,99000
130,700053843578,749000,0,749000,0,287285.13,45,1,680909.0909,287285.13,393623.9609,749000
130,700053288546,699000,0,699000,0,255126.7791,45,1,635454.5455,255126.7791,380327.7664,699000
130,192824355142,99000,0,99000,99000,25683.77875,45,1,0,25683.77875,-25683.77875,0
130,680975168877,1099000,0,1099000,0,350515.35,45,1,999090.9091,350515.35,648575.5591,1099000
130,192824355364,99000,0,99000,99000,25375.5,45,1,0,25375.5,-25375.5,0
130,193392106457,499000,0,499000,0,155383.2,45,1,453636.3636,155383.2,298253.1636,499000
130,193391122540,499000,0,499000,0,154689.525,45,1,453636.3636,154689.525,298946.8386,499000
130,193392114032,99000,0,99000,99000,25257.72375,45,1,0,25257.72375,-25257.72375,0
130,193392111802,99000,0,99000,0,30001.44375,45,1,90000,30001.44375,59998.55625,99000
130,700053288911,699000,0,699000,0,255686.1464,45,1,635454.5455,255686.1464,379768.399,699000
130,192824389697,99000,0,99000,0,31215.375,45,1,90000,31215.375,58784.625,99000
130,193391315737,1099000,0,1099000,0,345888.0425,45,1,999090.9091,345888.0425,653202.8666,1099000
130,193395039813,1029000,0,1029000,0,309899.3063,45,1,935454.5455,309899.3063,625555.2392,1029000
130,766182782164,99000,0,99000,99000,26246.55707,45,1,0,26246.55707,-26246.55707,0
130,700053804142,749000,0,749000,0,300759.4164,45,1,680909.0909,300759.4164,380149.6745,749000
130,193394086436,999000,0,999000,0,309371.0069,45,1,908181.8182,309371.0069,598810.8113,999000
130,193394069293,799000,0,799000,0,245857.7863,45,1,726363.6364,245857.7863,480505.8501,799000
130,772259438445,1099000,0,1099000,0,340704.905,45,1,999090.9091,340704.905,658386.0041,1099000
130,808390007964,99000,0,99000,99000,26851.59123,45,1,0,26851.59123,-26851.59123,0
130,700053288928,699000,0,699000,0,254467.2713,45,1,635454.5455,254467.2713,380987.2742,699000
